setup_id,weights,n_logs,mean_accuracy_full,mean_accuracy_action,mean_regret_full,mean_regret_action,median_rank_full,median_rank_action,mean_train_instances,description,model_kind,feature_set,data_regime,action_space,n_estimators,random_state,notes
B0_apdtm_cls_apdtm_features_original,mix-simp,16,0.5611603665686865,0.497446121963383,0.2413252425969566,0.13868193958999647,119.0,2.0,800.8125,APDTM faithful baseline: original APDTM meta-database only.,classifier,apdtm,apdtm_original,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B0_apdtm_cls_apdtm_features_original,pre+gen,16,0.37903954398300543,0.23121103918334598,0.39598614270521504,0.18377513257691655,152.5,2.0,800.8125,APDTM faithful baseline: original APDTM meta-database only.,classifier,apdtm,apdtm_original,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B0_apdtm_cls_apdtm_features_original,pre+sim,16,0.3517519586958687,0.28137307907061054,0.46362860706495507,0.21554770708822585,154.5,2.0,800.8125,APDTM faithful baseline: original APDTM meta-database only.,classifier,apdtm,apdtm_original,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B0_apdtm_cls_apdtm_features_original,prec,16,0.23549546304245036,0.1222708014801178,0.6815165363571364,0.36878883873136253,160.0,2.0,800.8125,APDTM faithful baseline: original APDTM meta-database only.,classifier,apdtm,apdtm_original,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B0_apdtm_cls_apdtm_features_original,simp,16,0.4962662347988621,0.4378929596307149,0.41896978643947835,0.1604303165309757,127.5,2.0,800.8125,APDTM faithful baseline: original APDTM meta-database only.,classifier,apdtm,apdtm_original,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B1_apdtm_cls_apdtm_features_original_plus_cash_real,equal,16,0.618023188348829,0.6046638841569685,0.19113461346929114,0.06094136010886429,134.5,2.0,815.8125,APDTM classifier with original APDTM plus CASH real APDTM-feature rows.,classifier,apdtm,apdtm_original_plus_cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B1_apdtm_cls_apdtm_features_original_plus_cash_real,fit+gen,16,0.9094199560329873,0.8904811528364552,0.04579772742691678,0.02715365325161878,8.5,2.0,815.8125,APDTM classifier with original APDTM plus CASH real APDTM-feature rows.,classifier,apdtm,apdtm_original_plus_cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B1_apdtm_cls_apdtm_features_original_plus_cash_real,fit+pre,16,0.588142076921589,0.5408995932137247,0.3003641866686501,0.15972579897630382,117.5,2.0,815.8125,APDTM classifier with original APDTM plus CASH real APDTM-feature rows.,classifier,apdtm,apdtm_original_plus_cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B1_apdtm_cls_apdtm_features_original_plus_cash_real,fit+sim,16,0.7877211973068716,0.788229752198904,0.1177520630159127,0.034515000474457554,58.0,2.0,815.8125,APDTM classifier with original APDTM plus CASH real APDTM-feature rows.,classifier,apdtm,apdtm_original_plus_cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B1_apdtm_cls_apdtm_features_original_plus_cash_real,fitn,16,0.950076316425852,0.9334946452741117,0.03334201242240786,0.03334201242240786,1.0,1.0,815.8125,APDTM classifier with original APDTM plus CASH real APDTM-feature rows.,classifier,apdtm,apdtm_original_plus_cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B1_apdtm_cls_apdtm_features_original_plus_cash_real,gen+sim,16,0.6360454842259111,0.6015114197285998,0.2223813388092908,0.0555209142418039,125.0,2.0,815.8125,APDTM classifier with original APDTM plus CASH real APDTM-feature rows.,classifier,apdtm,apdtm_original_plus_cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B1_apdtm_cls_apdtm_features_original_plus_cash_real,gene,16,0.8229258687034929,0.8258166701468945,0.08545436552127719,0.021907297163895112,59.5,2.0,815.8125,APDTM classifier with original APDTM plus CASH real APDTM-feature rows.,classifier,apdtm,apdtm_original_plus_cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B1_apdtm_cls_apdtm_features_original_plus_cash_real,mix-fit,16,0.6430540488015413,0.6013345943059195,0.20086865229873443,0.08238658611810391,115.5,2.0,815.8125,APDTM classifier with original APDTM plus CASH real APDTM-feature rows.,classifier,apdtm,apdtm_original_plus_cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B1_apdtm_cls_apdtm_features_original_plus_cash_real,mix-gen,16,0.5935995553870915,0.5524661444113366,0.18949834781058442,0.047234101447072366,136.0,2.0,815.8125,APDTM classifier with original APDTM plus CASH real APDTM-feature rows.,classifier,apdtm,apdtm_original_plus_cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B1_apdtm_cls_apdtm_features_original_plus_cash_real,mix-prec,16,0.5291603117192445,0.461650076717439,0.27311084469283065,0.11135583550068279,139.0,2.0,815.8125,APDTM classifier with original APDTM plus CASH real APDTM-feature rows.,classifier,apdtm,apdtm_original_plus_cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B1_apdtm_cls_apdtm_features_original_plus_cash_real,mix-simp,16,0.7138242378552339,0.691382561973336,0.13745086353957425,0.03480756053261416,119.5,2.0,815.8125,APDTM classifier with original APDTM plus CASH real APDTM-feature rows.,classifier,apdtm,apdtm_original_plus_cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B1_apdtm_cls_apdtm_features_original_plus_cash_real,pre+gen,16,0.4232596481467517,0.3295547604851206,0.35460617459877297,0.14239516447047448,155.0,3.0,815.8125,APDTM classifier with original APDTM plus CASH real APDTM-feature rows.,classifier,apdtm,apdtm_original_plus_cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B1_apdtm_cls_apdtm_features_original_plus_cash_real,pre+sim,16,0.36041714434080735,0.3540560468995968,0.455248134086793,0.20716723411006374,161.0,3.0,815.8125,APDTM classifier with original APDTM plus CASH real APDTM-feature rows.,classifier,apdtm,apdtm_original_plus_cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B1_apdtm_cls_apdtm_features_original_plus_cash_real,prec,16,0.22329639184747632,0.25973743651429865,0.692447933951871,0.3797202363260971,165.0,3.0,815.8125,APDTM classifier with original APDTM plus CASH real APDTM-feature rows.,classifier,apdtm,apdtm_original_plus_cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B1_apdtm_cls_apdtm_features_original_plus_cash_real,simp,16,0.512664716513143,0.5433286864428949,0.39127744288841954,0.1327379729799169,129.0,2.0,815.8125,APDTM classifier with original APDTM plus CASH real APDTM-feature rows.,classifier,apdtm,apdtm_original_plus_cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B2_apdtm_cls_cash_features_cash_real_default,equal,18,0.7169461946233584,0.8704437914453208,0.14001355144311756,0.015512150323779774,97.5,1.0,16.055555555555557,"APDTM-style classifier trained on CASH features, real logs only.",classifier,cash,cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B2_apdtm_cls_cash_features_cash_real_default,fit+gen,18,0.6929844308219705,0.49462014353643646,0.1363490171205278,0.11953246355505533,119.0,4.0,16.055555555555557,"APDTM-style classifier trained on CASH features, real logs only.",classifier,cash,cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B2_apdtm_cls_cash_features_cash_real_default,fit+pre,18,0.791155332136546,0.9582217750615283,0.15025666556935516,0.020702300953227733,44.0,1.0,16.055555555555557,"APDTM-style classifier trained on CASH features, real logs only.",classifier,cash,cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B2_apdtm_cls_cash_features_cash_real_default,fit+sim,18,0.7322925111342365,0.5891402538960029,0.14357319586179573,0.0652467189233945,100.5,4.0,16.055555555555557,"APDTM-style classifier trained on CASH features, real logs only.",classifier,cash,cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B2_apdtm_cls_cash_features_cash_real_default,fitn,18,0.8383684265608885,0.7122830789825821,0.103666110451956,0.103666110451956,61.5,4.0,16.055555555555557,"APDTM-style classifier trained on CASH features, real logs only.",classifier,cash,cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B2_apdtm_cls_cash_features_cash_real_default,gen+sim,18,0.5464053908310688,0.4011918767500575,0.2654117512784866,0.11280522527532459,137.5,4.0,16.055555555555557,"APDTM-style classifier trained on CASH features, real logs only.",classifier,cash,cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B2_apdtm_cls_cash_features_cash_real_default,gene,18,0.5957086294539211,0.20389017771456225,0.19388162755192623,0.13623615273199052,142.0,5.0,16.055555555555557,"APDTM-style classifier trained on CASH features, real logs only.",classifier,cash,cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B2_apdtm_cls_cash_features_cash_real_default,mix-fit,18,0.7704115827545979,0.9150548579386295,0.12631530932871096,0.01451881582266263,64.0,1.0,16.055555555555557,"APDTM-style classifier trained on CASH features, real logs only.",classifier,cash,cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B2_apdtm_cls_cash_features_cash_real_default,mix-gen,18,0.6506026789228747,0.7941621536055081,0.16230073402372003,0.023383678022628217,127.0,1.0,16.055555555555557,"APDTM-style classifier trained on CASH features, real logs only.",classifier,cash,cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B2_apdtm_cls_cash_features_cash_real_default,mix-prec,18,0.7054105122083004,0.8660361271675083,0.17091581440843015,0.017818293104669293,73.0,1.0,16.055555555555557,"APDTM-style classifier trained on CASH features, real logs only.",classifier,cash,cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B2_apdtm_cls_cash_features_cash_real_default,mix-simp,18,0.7082697861661829,0.7640160411297063,0.13657404942071694,0.036803863466026376,121.5,3.0,16.055555555555557,"APDTM-style classifier trained on CASH features, real logs only.",classifier,cash,cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B2_apdtm_cls_cash_features_cash_real_default,pre+gen,18,0.631996727582728,0.8333333333333334,0.22438621252596377,0.022957841130865218,95.0,1.0,16.055555555555557,"APDTM-style classifier trained on CASH features, real logs only.",classifier,cash,cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B2_apdtm_cls_cash_features_cash_real_default,pre+sim,18,0.6413874851289637,0.8559677521385157,0.25806222603119866,0.026088622799677844,108.0,1.0,16.055555555555557,"APDTM-style classifier trained on CASH features, real logs only.",classifier,cash,cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B2_apdtm_cls_cash_features_cash_real_default,prec,18,0.647994407385415,0.8866776961291761,0.3207737723700263,0.0318931388913078,103.0,1.0,16.055555555555557,"APDTM-style classifier trained on CASH features, real logs only.",classifier,cash,cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B2_apdtm_cls_cash_features_cash_real_default,simp,18,0.5443213451081037,0.5742123935229047,0.37128413748289035,0.12848158765351625,134.0,3.0,16.055555555555557,"APDTM-style classifier trained on CASH features, real logs only.",classifier,cash,cash_real,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B3_apdtm_cls_cash_features_cash_real_synthetic_default,equal,18,0.7485894296804505,0.9406566059052996,0.13054721522222712,0.006045814102889343,97.5,1.0,78.55555555555556,"APDTM-style classifier trained on CASH features, real plus synthetic logs.",classifier,cash,cash_real_synthetic,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B3_apdtm_cls_cash_features_cash_real_synthetic_default,fit+gen,18,0.7262595427313341,0.5441465496370234,0.12099134679763988,0.10417479323216743,109.0,4.0,78.55555555555556,"APDTM-style classifier trained on CASH features, real plus synthetic logs.",classifier,cash,cash_real_synthetic,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B3_apdtm_cls_cash_features_cash_real_synthetic_default,fit+pre,18,0.8094957492339102,0.9777553249103769,0.13762198504979864,0.008067620433671237,44.0,1.0,78.55555555555556,"APDTM-style classifier trained on CASH features, real plus synthetic logs.",classifier,cash,cash_real_synthetic,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B3_apdtm_cls_cash_features_cash_real_synthetic_default,fit+sim,18,0.7599960982535524,0.657006520231895,0.1339891804093352,0.05566270347093397,100.0,3.0,78.55555555555556,"APDTM-style classifier trained on CASH features, real plus synthetic logs.",classifier,cash,cash_real_synthetic,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B3_apdtm_cls_cash_features_cash_real_synthetic_default,fitn,18,0.8626831523644277,0.736184959033074,0.08502241659883197,0.08502241659883197,61.5,4.0,78.55555555555556,"APDTM-style classifier trained on CASH features, real plus synthetic logs.",classifier,cash,cash_real_synthetic,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B3_apdtm_cls_cash_features_cash_real_synthetic_default,gen+sim,18,0.560461573318254,0.44658010249814595,0.25911375935626224,0.10650723335310017,131.0,4.0,78.55555555555556,"APDTM-style classifier trained on CASH features, real plus synthetic logs.",classifier,cash,cash_real_synthetic,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B3_apdtm_cls_cash_features_cash_real_synthetic_default,gene,18,0.6371104369995286,0.2971293117970795,0.18180998075927443,0.12416450593933874,129.5,5.0,78.55555555555556,"APDTM-style classifier trained on CASH features, real plus synthetic logs.",classifier,cash,cash_real_synthetic,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B3_apdtm_cls_cash_features_cash_real_synthetic_default,mix-fit,18,0.7962600861528359,0.9706710108251375,0.11555809954204009,0.003761606035991761,73.0,1.0,78.55555555555556,"APDTM-style classifier trained on CASH features, real plus synthetic logs.",classifier,cash,cash_real_synthetic,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B3_apdtm_cls_cash_features_cash_real_synthetic_default,mix-gen,18,0.6830518607002546,0.8795746911538935,0.15412527136861,0.015208215367518216,124.0,1.0,78.55555555555556,"APDTM-style classifier trained on CASH features, real plus synthetic logs.",classifier,cash,cash_real_synthetic,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B3_apdtm_cls_cash_features_cash_real_synthetic_default,mix-prec,18,0.7328959241565036,0.9407300916973855,0.16086288102043456,0.007765359716673688,73.0,1.0,78.55555555555556,"APDTM-style classifier trained on CASH features, real plus synthetic logs.",classifier,cash,cash_real_synthetic,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B3_apdtm_cls_cash_features_cash_real_synthetic_default,mix-simp,18,0.7427605514259895,0.8361531079221022,0.12769431036693168,0.027924124412241118,115.5,2.5,78.55555555555556,"APDTM-style classifier trained on CASH features, real plus synthetic logs.",classifier,cash,cash_real_synthetic,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B3_apdtm_cls_cash_features_cash_real_synthetic_default,pre+gen,18,0.6677429207822568,0.9078568024498528,0.21503755553664342,0.013609184141544866,83.0,1.0,78.55555555555556,"APDTM-style classifier trained on CASH features, real plus synthetic logs.",classifier,cash,cash_real_synthetic,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B3_apdtm_cls_cash_features_cash_real_synthetic_default,pre+sim,18,0.6474246511627094,0.8943250394858203,0.2544872239123057,0.022513620680784878,96.0,1.0,78.55555555555556,"APDTM-style classifier trained on CASH features, real plus synthetic logs.",classifier,cash,cash_real_synthetic,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B3_apdtm_cls_cash_features_cash_real_synthetic_default,prec,18,0.6498120915965366,0.8886938437503822,0.3141481051840374,0.02526747170531888,103.0,1.0,78.55555555555556,"APDTM-style classifier trained on CASH features, real plus synthetic logs.",classifier,cash,cash_real_synthetic,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B3_apdtm_cls_cash_features_cash_real_synthetic_default,simp,18,0.5445410577825265,0.6127968166429617,0.37075980043109336,0.12795725060171928,132.0,3.0,78.55555555555556,"APDTM-style classifier trained on CASH features, real plus synthetic logs.",classifier,cash,cash_real_synthetic,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B4_apdtm_cls_cash_features_cash_full_clean_default,equal,18,0.7461850594659928,0.9354110413069598,0.12990330338905204,0.005401902269714257,92.0,1.0,132.22222222222223,"APDTM-style classifier trained on CASH features, full CASH dataset.",classifier,cash,cash_full,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B4_apdtm_cls_cash_features_cash_full_clean_default,fit+gen,18,0.717971812112276,0.5252807030872073,0.12532033144910937,0.1085037778836369,109.0,4.0,132.22222222222223,"APDTM-style classifier trained on CASH features, full CASH dataset.",classifier,cash,cash_full,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B4_apdtm_cls_cash_features_cash_full_clean_default,fit+pre,18,0.8223573995391072,1.0,0.1295543646161274,0.0,44.0,1.0,132.22222222222223,"APDTM-style classifier trained on CASH features, full CASH dataset.",classifier,cash,cash_full,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B4_apdtm_cls_cash_features_cash_full_clean_default,fit+sim,18,0.7529483276751813,0.6211299892981825,0.136825610422831,0.058499133484429776,100.0,3.5,132.22222222222223,"APDTM-style classifier trained on CASH features, full CASH dataset.",classifier,cash,cash_full,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B4_apdtm_cls_cash_features_cash_full_clean_default,fitn,18,0.8621793576918917,0.7354592556116082,0.08540803449647617,0.08540803449647617,61.5,4.0,132.22222222222223,"APDTM-style classifier trained on CASH features, full CASH dataset.",classifier,cash,cash_full,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B4_apdtm_cls_cash_features_cash_full_clean_default,gen+sim,18,0.5454424821332797,0.41716050847551667,0.2658935561235833,0.11328703012042125,137.5,4.0,132.22222222222223,"APDTM-style classifier trained on CASH features, full CASH dataset.",classifier,cash,cash_full,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B4_apdtm_cls_cash_features_cash_full_clean_default,gene,18,0.6149527853369764,0.24001408203555055,0.19008233216456918,0.1324368573446335,141.0,5.0,132.22222222222223,"APDTM-style classifier trained on CASH features, full CASH dataset.",classifier,cash,cash_full,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B4_apdtm_cls_cash_features_cash_full_clean_default,mix-fit,18,0.8007285763066684,0.9622324522205294,0.11264077263800071,0.0008442791319523839,55.0,1.0,132.22222222222223,"APDTM-style classifier trained on CASH features, full CASH dataset.",classifier,cash,cash_full,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B4_apdtm_cls_cash_features_cash_full_clean_default,mix-gen,18,0.6731994331862269,0.8853715137804267,0.15575477460629922,0.016837718605207424,127.0,1.0,132.22222222222223,"APDTM-style classifier trained on CASH features, full CASH dataset.",classifier,cash,cash_full,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B4_apdtm_cls_cash_features_cash_full_clean_default,mix-prec,18,0.7345211844685395,0.9444444444444444,0.15734209072849187,0.004244569424731007,73.0,1.0,132.22222222222223,"APDTM-style classifier trained on CASH features, full CASH dataset.",classifier,cash,cash_full,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
